NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906811,8,2-2,0-0,0-0,0,1,1,0,0,1,0,3,4
3946973,25,5-10,2-2,1-1,2,3,5,3,0,0,2,1,13
4065699,38,6-15,1-4,3-3,1,1,2,10,1,0,3,4,16
3132359,34,8-13,1-3,0-0,0,4,4,1,1,0,1,0,17
4278007,36,3-6,1-4,1-2,0,3,3,2,2,0,1,2,8
4066401,17,3-6,0-1,1-2,1,0,1,0,2,0,2,5,7
4395661,21,4-8,1-3,0-1,0,3,3,0,0,1,1,2,9
4066428,21,2-6,0-2,0-2,0,4,4,0,2,1,2,2,4
4395625,37,8-17,1-4,6-6,2,9,11,10,0,0,0,1,23
4395627,36,2-15,1-7,4-5,2,5,7,4,0,0,2,1,9
4395628,30,12-16,0-1,8-13,3,3,6,1,3,0,4,4,32
4065652,22,3-3,0-0,3-4,3,5,8,0,4,3,2,4,9
4395626,40,6-9,1-3,0-0,1,2,3,5,2,0,1,3,13
4065650,13,0-1,0-0,0-0,2,4,6,1,0,3,1,1,0
4065653,14,3-4,0-1,0-0,1,0,1,0,0,1,1,0,6
4277845,4,1-1,0-0,0-0,0,0,0,0,0,0,1,1,2
4277846,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
