NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278018,31,1-6,0-0,2-4,6,7,13,1,2,0,5,4,4
4278012,40,8-16,8-16,0-0,3,4,7,1,0,0,0,1,24
4395669,34,2-12,0-1,0-0,3,0,3,6,2,0,4,4,4
4395670,18,1-4,1-4,0-0,0,0,0,0,1,0,1,5,3
4395671,17,1-5,0-0,4-4,1,1,2,0,0,1,0,4,6
3938916,32,2-5,0-0,4-4,2,5,7,0,4,1,0,3,8
4067470,28,3-7,1-2,3-4,0,1,1,1,0,0,4,3,10
4278031,24,2-8,0-2,0-0,1,5,6,2,1,0,1,0,4
4066446,40,6-12,5-9,1-1,1,3,4,3,2,0,1,1,18
3136471,30,2-2,0-0,3-3,5,4,9,0,1,6,3,5,7
4395676,36,6-13,3-7,5-7,3,3,6,4,2,0,3,1,20
3934659,37,5-12,4-7,4-4,1,1,2,2,2,0,2,4,18
4278032,23,1-3,0-1,2-6,0,5,5,2,3,0,2,3,4
4278033,3,0-1,0-0,0-0,1,0,1,0,0,0,0,2,0
4395673,7,1-2,0-1,0-0,0,0,0,1,0,0,1,0,2
