NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3913239,38,6-8,3-4,2-3,4,5,9,4,0,0,2,1,17
4277883,34,6-17,3-9,0-0,0,8,8,1,1,0,2,1,15
4277880,21,1-6,0-3,2-2,4,1,5,0,0,0,3,4,4
3133847,19,0-1,0-0,0-0,0,0,0,0,1,0,2,2,0
3137221,38,3-7,1-2,0-0,0,4,4,6,0,0,1,3,7
4065666,7,1-4,0-1,0-0,1,0,1,1,0,0,1,2,2
3934623,19,3-4,2-2,2-2,1,0,1,0,0,0,4,3,10
4277878,8,0-1,0-1,0-0,0,1,1,1,1,0,0,0,0
3908808,16,4-5,4-5,5-5,0,1,1,1,0,0,0,0,17
3945564,39,6-13,1-3,8-9,3,2,5,1,1,3,2,2,21
67275,31,4-7,4-7,0-0,0,7,7,0,0,1,1,1,12
3147501,40,4-12,0-7,1-2,0,3,3,3,2,0,1,1,9
4278038,38,0-2,0-1,0-0,1,3,4,5,0,0,1,1,0
4278039,39,4-9,3-5,6-10,0,4,4,4,0,1,6,4,17
4395681,12,2-2,1-1,0-0,0,1,1,0,1,0,1,5,5
4395682,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
