NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906466,38,5-8,0-0,2-2,5,4,9,0,3,3,1,5,12
4066856,38,8-15,2-2,1-2,1,8,9,1,2,1,5,5,19
3922045,38,2-11,0-5,2-2,1,4,5,4,0,0,1,2,6
4396809,34,2-8,1-2,2-3,1,1,2,2,2,0,0,4,7
4396810,45,6-18,4-8,3-4,0,3,3,5,1,0,4,3,19
4396816,7,0-0,0-0,0-0,0,0,0,0,0,0,0,3,0
4278492,18,1-5,1-3,0-0,0,1,1,0,1,0,0,1,3
4396814,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4396812,7,0-4,0-1,0-0,0,1,1,1,1,0,2,0,0
4066785,44,4-8,0-0,6-14,3,15,18,1,2,4,6,3,14
4397178,10,1-1,0-0,2-2,0,0,0,0,2,2,3,4,4
4397179,34,3-9,0-1,3-4,8,4,12,1,1,1,1,1,9
4066786,41,1-9,0-1,5-6,1,4,5,2,1,2,0,1,7
4278371,39,5-13,1-6,4-4,2,2,4,4,0,1,2,1,15
4397180,21,2-8,0-1,0-0,0,5,5,0,0,2,2,1,4
3924873,32,1-5,0-2,6-7,0,3,3,1,1,3,1,2,8
4397181,4,1-2,0-1,0-0,0,0,0,0,0,0,0,1,2
