NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947016,24,4-6,0-0,1-2,2,8,10,2,1,0,1,4,9
4279488,30,5-12,0-2,0-0,1,4,5,5,1,1,1,1,10
4398075,21,0-3,0-1,0-0,0,3,3,3,0,0,4,1,0
4398076,38,2-10,2-10,0-0,0,3,3,1,1,0,2,1,6
4398078,14,3-13,1-9,0-0,0,2,2,0,0,0,2,2,7
4279489,11,1-2,1-1,0-0,0,2,2,1,0,0,1,1,3
4279486,9,2-2,1-1,0-0,0,2,2,2,0,0,3,1,5
4080375,19,2-2,2-2,0-0,0,4,4,5,0,0,0,3,6
4398077,34,7-14,7-14,0-0,0,1,1,1,0,0,1,4,21
4065637,37,4-9,0-0,3-4,4,6,10,0,2,4,1,2,11
4395617,31,2-4,1-1,0-1,3,5,8,1,1,0,4,2,5
4395618,35,8-13,4-7,2-4,1,3,4,0,1,0,1,3,22
4395619,39,6-12,3-6,5-6,0,5,5,6,1,1,3,0,20
4065635,37,4-17,0-6,11-12,1,11,12,2,3,0,4,1,19
4277830,6,0-2,0-1,0-0,0,1,1,1,0,1,0,0,0
4277831,7,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
3943607,2,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0
3943609,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277829,3,0-1,0-0,0-2,0,0,0,0,0,0,0,0,0
