NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066790,35,6-13,0-2,4-5,2,7,9,2,0,4,4,3,16
4396597,12,2-5,0-0,0-0,1,1,2,0,0,1,1,2,4
4396594,27,1-2,0-1,0-0,0,3,3,6,1,0,1,0,2
4278244,29,3-7,2-3,2-3,0,9,9,2,1,0,2,2,10
3130767,21,3-7,2-4,0-0,0,1,1,0,0,0,2,1,8
4396595,21,2-5,1-3,0-0,0,3,3,4,0,0,1,1,5
4278246,9,0-0,0-0,0-0,0,1,1,2,0,0,0,0,0
3156103,13,1-2,0-0,0-0,0,1,1,0,0,0,0,2,2
3915081,15,3-3,3-3,0-0,0,0,0,0,0,0,0,2,9
4066789,18,4-4,3-3,2-2,0,1,1,1,1,0,1,1,13
4066875,31,4-12,0-0,6-6,7,4,11,0,1,0,1,3,14
3911841,36,4-17,0-2,0-0,0,4,4,0,0,0,2,1,8
4278493,36,4-10,0-1,2-2,1,5,6,1,1,0,0,2,10
4278494,29,0-8,0-4,2-2,0,0,0,1,1,1,1,2,2
4278495,21,3-5,2-3,0-0,0,0,0,0,0,1,0,0,8
4278497,6,0-2,0-1,0-0,0,0,0,0,0,0,1,2,0
4396837,9,2-4,0-1,0-0,1,1,2,0,1,0,0,1,4
4396836,10,1-1,1-1,0-0,1,0,1,0,0,0,0,2,3
4066873,22,2-4,0-1,0-0,3,3,6,3,2,1,1,1,4
