NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066785,34,8-12,0-0,3-8,2,12,14,0,0,2,2,1,19
4397178,12,2-2,0-0,0-0,0,1,1,1,0,0,2,3,4
4397179,32,1-3,0-1,1-2,2,7,9,2,2,0,3,1,3
4066786,35,8-13,2-3,4-7,0,4,4,1,3,1,4,2,22
4278371,39,5-12,1-2,9-12,1,5,6,4,0,1,5,2,20
4397180,18,1-2,0-1,0-1,0,2,2,2,0,0,0,1,2
4278372,6,2-2,0-0,0-0,0,0,0,0,0,0,0,0,4
3924873,22,1-3,0-1,2-4,1,2,3,1,1,0,2,4,4
4397181,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4397154,25,5-10,0-0,1-3,2,5,7,0,1,1,1,2,11
3132050,35,4-13,2-6,1-1,3,4,7,4,2,0,1,1,11
3906520,18,2-7,1-1,0-0,0,1,1,2,2,0,3,2,5
4066852,28,3-9,3-6,3-3,1,2,3,2,1,0,2,4,12
4072630,30,3-8,0-2,2-3,0,1,1,1,3,0,0,2,8
4397153,12,0-2,0-0,1-2,2,3,5,0,0,1,1,3,1
4404356,1,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4278107,20,5-6,4-5,0-0,1,2,3,0,1,1,0,5,14
4278365,11,0-6,0-2,3-4,2,3,5,3,1,0,1,1,3
4278366,20,1-4,0-0,0-0,1,0,1,1,0,0,2,2,2
