NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911626,23,2-7,0-1,0-2,2,2,4,1,0,0,0,3,4
4278375,24,2-3,0-0,0-0,1,2,3,0,0,2,1,4,4
4278373,25,6-17,2-5,2-2,2,4,6,2,0,0,0,3,16
3137729,28,7-13,4-9,1-1,0,1,1,6,0,0,4,0,19
4278376,31,2-5,2-3,2-2,0,2,2,2,0,0,6,1,8
4278374,19,1-3,0-0,3-4,3,1,4,0,0,0,0,1,5
3913551,1,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4278377,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396657,14,0-4,0-2,2-2,1,2,3,1,0,1,0,2,2
4396658,14,1-1,1-1,0-0,0,1,1,2,1,0,1,1,3
4396659,17,0-4,0-1,0-1,0,0,0,0,0,0,0,0,0
4396660,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3934620,24,3-11,0-2,1-2,2,1,3,1,1,1,0,2,7
4066485,9,0-2,0-0,0-0,1,1,2,1,0,1,2,4,0
3153183,25,6-7,0-1,5-5,2,0,2,3,0,0,1,1,17
3934619,26,6-7,4-5,2-2,1,3,4,5,0,0,0,2,18
4066486,31,6-10,3-5,7-8,1,6,7,5,0,1,0,2,22
4278219,12,2-4,0-0,0-0,2,4,6,1,1,2,0,1,4
4278220,21,1-5,0-0,2-4,2,4,6,1,0,0,0,2,4
4278221,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4396608,7,0-2,0-0,0-0,1,0,1,0,0,0,1,0,0
4396609,16,3-6,3-5,0-0,0,3,3,0,0,0,0,1,9
4073351,2,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2
4278217,20,4-10,0-2,2-2,0,0,0,2,3,3,1,2,10
4278218,5,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
