NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397904,29,5-8,3-5,7-9,0,5,5,0,4,0,2,3,20
3913170,18,2-4,0-0,2-2,1,2,3,0,1,0,2,4,6
4280063,19,2-8,2-6,0-0,0,0,0,0,0,0,0,1,6
4280061,19,1-6,0-1,0-0,1,3,4,2,0,0,2,4,2
4067679,32,3-12,2-9,0-0,0,2,2,1,0,0,6,0,8
4067680,6,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4067682,17,1-3,0-0,0-1,1,3,4,0,1,2,2,3,2
3918435,13,0-0,0-0,0-0,1,4,5,1,1,1,1,0,0
4397902,18,2-2,0-0,0-0,0,0,0,1,2,0,0,4,4
4397903,29,3-6,2-5,0-0,2,3,5,3,1,0,2,4,8
4066477,28,4-6,0-1,0-0,1,4,5,0,0,1,0,3,8
4278406,14,3-5,1-2,1-2,2,2,4,1,1,1,1,4,8
4278408,11,2-3,0-1,0-0,1,0,1,0,1,0,2,0,4
3907811,27,6-9,1-3,3-7,0,2,2,5,1,0,2,1,16
4066818,13,2-4,0-1,0-0,0,3,3,1,2,0,1,1,4
4066390,23,2-7,1-5,2-2,0,1,1,1,1,1,4,1,7
4396669,12,0-0,0-0,1-2,0,1,1,0,1,1,0,2,1
3906684,23,0-5,0-2,1-2,2,5,7,2,2,0,2,1,1
4278407,13,1-1,1-1,8-9,0,0,0,0,0,0,0,1,11
4066479,19,3-6,1-3,0-2,1,2,3,1,0,0,0,0,7
4067070,17,1-3,0-0,4-6,0,1,1,1,1,0,1,0,6
