NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3149900,25,1-4,0-0,2-4,3,6,9,2,0,0,1,2,4
4278403,26,2-6,0-0,0-0,1,4,5,0,3,3,0,3,4
3147687,37,5-13,1-2,4-5,1,3,4,3,2,0,3,2,15
4278402,37,7-14,1-3,2-2,5,4,9,1,1,0,2,4,17
3136535,38,9-18,4-7,2-4,0,2,2,6,2,0,3,1,24
4397200,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397199,31,0-1,0-1,0-0,0,2,2,1,0,0,0,2,0
3131633,5,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
3138229,32,3-4,0-1,1-2,1,4,5,0,1,0,1,3,7
3908857,25,0-6,0-3,0-0,0,5,5,4,1,0,1,4,0
4278355,30,3-9,1-2,0-0,2,3,5,0,0,2,4,4,7
4278351,32,5-10,2-7,0-0,0,1,1,4,0,0,3,1,12
4278352,39,7-13,3-8,1-2,0,4,4,5,1,1,5,1,18
4396791,18,1-3,0-0,2-2,1,0,1,0,2,1,0,2,4
4066489,24,3-5,1-1,0-0,2,6,8,3,0,1,1,2,7
