NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066790,30,4-10,0-2,4-5,3,3,6,2,0,1,3,4,12
4396597,7,0-1,0-0,0-0,0,1,1,0,0,0,0,3,0
4396594,29,1-5,1-5,0-0,2,4,6,3,0,0,3,2,3
4278244,20,1-6,1-6,0-0,0,3,3,1,1,0,1,1,3
3130767,31,7-11,6-9,8-8,0,2,2,3,0,0,2,1,28
4396595,27,6-11,3-4,5-7,3,4,7,2,1,0,1,1,20
4278246,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3156103,17,1-3,0-0,0-0,1,0,1,0,0,1,0,3,2
3915081,24,1-5,0-2,0-0,2,4,6,0,1,1,0,1,2
4066789,13,0-0,0-0,0-0,1,0,1,4,0,0,0,3,0
3908862,18,1-7,0-0,4-6,1,3,4,2,0,0,1,5,6
3912284,31,2-5,0-0,2-3,4,2,6,2,1,2,0,3,6
4397588,34,4-12,2-6,2-2,0,1,1,2,2,0,1,3,12
3147464,25,2-5,0-0,0-0,0,2,2,0,0,0,0,1,4
4397594,31,8-13,2-4,7-7,2,3,5,0,1,0,2,3,25
4397593,9,1-1,0-0,0-0,0,2,2,0,0,0,1,0,2
4397591,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3912285,21,0-1,0-0,4-4,1,3,4,0,0,2,2,2,4
4279225,3,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0
4397589,15,1-5,1-2,0-0,0,1,1,0,0,0,0,1,3
4397590,6,1-3,0-0,0-0,0,1,1,1,1,0,0,0,2
4397595,7,0-4,0-1,0-0,3,1,4,0,0,0,1,0,0
