NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066785,24,3-4,0-0,3-4,1,6,7,1,3,1,2,4,9
4397178,22,0-2,0-0,1-2,1,3,4,0,0,0,3,2,1
3924873,29,3-5,2-4,1-2,1,4,5,1,2,0,1,1,9
4066786,38,7-8,2-3,8-13,0,3,3,5,1,0,2,0,24
4278371,34,6-14,2-6,5-7,0,2,2,4,1,0,3,3,19
4397180,24,3-4,0-1,0-0,0,6,6,1,0,0,1,3,6
4397179,29,4-8,2-4,0-0,0,7,7,2,0,0,1,4,10
4278380,34,3-9,0-0,0-0,0,1,1,1,0,0,1,4,6
4066836,36,8-13,0-0,1-5,2,6,8,6,0,0,4,2,17
4397191,34,4-10,4-7,0-0,2,2,4,1,1,0,1,4,12
3908871,17,1-2,1-2,0-0,0,2,2,0,1,0,0,3,3
4278378,39,7-14,4-9,1-2,0,3,3,5,4,0,4,4,19
4072624,13,0-3,0-3,0-0,0,1,1,0,0,0,0,0,0
4397192,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4397190,4,2-3,0-1,0-0,0,0,0,0,0,0,0,0,4
4397193,19,1-3,1-2,3-4,1,1,2,1,2,0,0,3,6
