NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3922029,13,1-6,0-1,0-1,1,1,2,1,0,0,1,0,2
4396579,12,0-3,0-1,1-2,0,1,1,0,0,3,0,2,1
3132469,31,8-14,4-8,1-2,1,8,9,0,1,0,1,4,21
4278238,15,0-2,0-1,0-0,0,0,0,1,0,0,0,0,0
4396576,6,0-2,0-1,0-0,0,0,0,0,0,0,1,1,0
4396577,18,0-3,0-2,0-0,2,2,4,0,2,0,0,1,0
4396578,6,0-2,0-0,0-0,2,0,2,0,0,0,0,0,0
4066728,14,0-3,0-0,0-0,3,1,4,1,0,0,1,1,0
4066730,20,0-5,0-0,0-2,2,3,5,2,0,1,0,1,0
4066743,26,2-11,2-8,0-0,0,3,3,1,0,0,0,1,6
4278237,19,2-7,0-5,0-0,0,3,3,1,0,0,1,2,4
4066727,20,2-8,0-2,1-2,0,2,2,0,0,0,1,0,5
3130746,22,6-12,1-3,0-0,3,3,6,2,0,0,4,3,13
3917980,33,4-10,0-0,1-1,2,10,12,2,0,2,0,3,9
3917978,32,1-11,0-7,0-0,1,5,6,4,1,0,0,0,2
3917979,32,10-16,7-10,2-2,0,4,4,2,2,0,1,1,29
4278214,25,2-4,1-3,3-5,1,8,9,0,0,0,0,4,8
4278216,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395886,3,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0
4395887,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066693,8,1-1,0-0,0-0,0,4,4,0,0,0,1,2,2
4395892,6,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
4395893,12,1-2,1-2,0-0,0,2,2,1,0,0,0,2,3
3130743,10,1-1,1-1,0-0,0,1,1,1,0,0,0,2,3
4395888,11,2-4,1-3,0-0,0,0,0,0,0,0,0,1,5
