NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3136495,15,3-5,0-0,0-0,2,3,5,0,0,0,2,2,6
3155750,33,6-9,6-7,0-0,0,0,0,2,1,0,3,1,18
3906521,29,4-11,1-4,1-4,0,5,5,2,1,0,3,0,10
4067124,33,1-3,0-1,3-4,2,7,9,2,0,0,4,3,5
3132057,23,4-8,3-6,0-0,0,1,1,1,2,0,2,4,11
4066777,16,3-6,1-4,0-0,2,2,4,2,0,0,2,4,7
3947237,13,0-0,0-0,2-4,1,0,1,3,1,0,0,3,2
4066952,22,2-9,1-5,0-0,0,1,1,2,0,0,4,2,5
4396688,10,0-2,0-2,0-0,2,2,4,1,0,0,1,1,0
4396689,6,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4067005,30,5-10,0-0,7-13,4,7,11,0,1,1,0,2,17
4067004,18,1-5,0-1,0-0,0,0,0,1,3,0,0,2,2
3907606,30,2-7,1-5,2-2,2,1,3,3,1,0,2,2,7
4279140,22,1-7,0-4,0-0,0,6,6,0,0,0,2,3,2
4301313,22,3-7,1-5,2-2,0,0,0,5,0,0,1,2,9
4397373,4,0-2,0-0,0-0,0,0,0,0,1,0,0,1,0
4397374,26,6-7,5-6,0-0,2,0,2,1,0,1,2,2,17
4279139,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3907608,20,0-2,0-2,3-4,0,1,1,3,1,0,0,1,3
3133866,26,7-10,0-1,3-3,1,8,9,2,1,0,5,3,17
