NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3130572,23,3-4,0-0,1-2,2,2,4,0,0,2,3,5,7
4066691,32,2-5,1-3,2-2,0,7,7,0,0,1,1,3,7
4395880,36,8-16,6-11,0-3,0,0,0,3,1,0,5,0,22
3149019,36,6-12,3-7,4-4,0,8,8,2,0,1,3,2,19
3904609,34,2-6,1-4,0-0,0,2,2,4,1,0,3,0,5
4395882,5,1-3,0-2,0-0,1,1,2,0,0,0,1,1,2
4395883,9,2-3,0-0,0-0,2,0,2,0,0,0,1,5,4
4278208,5,0-2,0-1,0-0,1,0,1,0,0,0,1,1,0
3904610,20,0-1,0-0,2-3,2,2,4,1,1,0,0,2,2
4398200,27,5-10,0-0,4-6,2,4,6,1,0,1,1,2,14
4279805,16,1-6,0-5,0-0,0,1,1,1,1,0,1,1,2
3948736,33,5-11,3-5,0-4,2,3,5,6,0,0,1,3,13
4067916,21,3-6,0-1,0-0,3,3,6,1,0,0,3,1,6
4398196,15,4-6,1-2,5-5,2,1,3,1,2,0,0,2,14
4067921,16,2-6,1-1,3-4,3,3,6,2,0,0,0,1,8
4398195,16,1-2,0-0,3-4,1,1,2,0,2,1,0,2,5
3913738,7,1-5,1-3,0-0,0,0,0,0,0,0,0,0,3
4279804,5,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2
3951217,9,0-3,0-3,0-0,0,1,1,2,0,0,0,1,0
4398197,14,2-4,0-0,0-1,0,1,1,0,1,0,1,2,4
4398199,21,1-5,1-4,0-0,0,1,1,4,0,0,1,2,3
