NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397161,25,4-5,1-1,0-0,2,10,12,0,0,1,3,3,9
3149936,17,5-5,0-0,2-4,2,4,6,0,0,1,0,4,12
4278368,37,4-7,2-3,0-0,0,2,2,2,0,0,1,2,10
3947221,32,5-16,0-4,8-10,0,3,3,1,0,1,6,2,18
4066460,33,2-7,0-1,2-3,0,1,1,4,1,0,2,4,6
4397162,13,2-3,1-2,2-4,1,0,1,1,1,0,2,3,7
3911624,22,0-0,0-0,0-0,0,2,2,0,0,2,0,5,0
4278370,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3947017,12,0-1,0-1,0-0,0,1,1,3,1,0,2,2,0
4066797,8,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
3149900,20,1-2,0-0,2-2,1,4,5,2,0,0,3,5,4
4278403,32,9-14,0-0,7-10,2,4,6,1,3,3,0,4,25
4278402,33,2-11,0-2,3-4,2,1,3,4,1,0,1,4,7
3136535,38,5-11,1-5,6-8,2,5,7,7,1,0,2,2,17
3147687,37,3-9,1-4,1-2,1,3,4,1,2,1,0,4,8
4397200,13,1-4,0-2,0-0,0,1,1,0,0,0,0,0,2
4397198,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4397199,21,1-2,0-1,0-4,4,1,5,0,1,2,1,3,2
3131633,3,0-3,0-3,0-0,0,0,0,0,1,0,0,0,0
