NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065650,27,1-5,0-0,3-4,4,3,7,1,0,3,1,4,5
4395627,40,2-11,1-8,0-0,0,7,7,3,1,2,3,1,5
4395625,40,14-20,2-5,0-1,1,4,5,7,0,0,3,1,30
4395626,38,2-12,1-7,6-6,0,3,3,4,0,1,1,2,11
4277846,34,6-9,5-8,3-3,2,3,5,1,1,0,1,2,20
4395624,5,0-1,0-1,0-0,0,2,2,0,0,0,1,3,0
3913177,3,0-0,0-0,0-0,0,1,1,0,0,0,1,1,0
4065652,10,1-1,0-0,2-2,4,4,8,0,0,0,1,2,4
4277845,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4278031,33,3-13,0-3,1-4,2,4,6,4,4,0,1,2,7
4066446,36,4-11,1-5,3-4,0,7,7,0,0,1,0,0,12
3136471,20,4-7,0-0,0-0,5,1,6,2,0,1,1,3,8
4065722,37,4-17,2-4,6-9,1,2,3,1,0,0,0,4,16
3934659,34,3-12,2-9,2-2,2,4,6,2,2,2,1,2,10
4278032,25,5-8,0-1,0-0,3,2,5,1,3,1,1,5,10
4395676,15,1-2,0-1,0-0,4,0,4,2,0,0,1,0,2
