NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4398162,25,5-9,0-1,1-1,1,4,5,3,1,0,2,0,11
4398164,15,3-4,0-1,0-0,2,3,5,0,0,0,1,2,6
4279789,37,4-10,2-3,8-14,0,1,1,5,1,0,4,3,18
3920205,31,0-6,0-0,5-8,2,6,8,2,0,1,5,2,5
4067895,38,5-13,1-3,5-6,2,5,7,0,0,0,2,3,16
3165006,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4279791,33,5-8,0-0,0-0,4,7,11,0,0,0,1,2,10
4279792,7,0-2,0-2,0-0,0,0,0,2,0,0,0,1,0
4398163,12,0-4,0-3,1-2,0,0,0,0,0,0,0,3,1
3906466,14,1-3,0-0,0-0,1,0,1,2,1,0,0,5,2
4278492,29,1-5,1-4,2-2,1,3,4,3,0,0,2,2,5
3922045,36,7-14,5-9,3-4,1,6,7,4,3,0,3,0,22
4396812,19,4-6,0-2,0-0,0,3,3,1,0,0,0,1,8
4396810,30,4-10,1-4,2-4,0,3,3,1,2,0,2,4,11
4396816,12,1-3,0-0,1-1,0,2,2,0,0,0,1,5,3
4066856,21,2-4,0-0,0-2,3,6,9,3,0,1,1,3,4
3906467,22,2-6,0-3,2-2,0,3,3,0,1,1,1,4,6
4396809,17,4-8,1-3,4-4,0,1,1,0,3,0,2,1,13
