NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906491,42,8-21,0-7,2-2,1,7,8,6,1,4,1,4,18
4398319,31,2-10,0-1,1-2,4,5,9,0,2,0,3,4,5
3948863,41,5-12,4-10,4-5,0,3,3,3,3,0,3,3,18
4067771,34,6-11,0-2,2-3,0,5,5,9,2,0,3,3,14
4279851,26,2-7,1-4,0-0,0,1,1,0,0,0,2,2,5
4067167,9,1-2,0-0,1-1,0,4,4,1,0,2,0,1,3
4279924,3,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
4398317,7,2-3,0-1,1-1,1,1,2,1,1,0,1,1,5
4398318,21,6-9,1-2,2-2,0,4,4,2,1,0,5,4,15
4279852,11,0-0,0-0,1-2,1,2,3,0,1,0,1,1,1
4067360,26,6-9,0-0,1-3,1,8,9,0,1,1,2,3,13
4067358,32,4-8,0-4,4-5,0,1,1,0,0,0,4,3,12
4066233,32,4-9,2-7,2-2,1,3,4,4,3,1,3,1,12
4278490,44,7-15,4-9,3-4,2,12,14,2,3,0,3,2,21
4396807,24,4-6,1-3,5-7,1,4,5,4,4,0,4,5,14
4396806,14,1-4,0-0,3-4,0,1,1,0,0,2,1,1,5
4067390,28,1-8,0-0,0-2,3,2,5,1,0,2,1,0,2
4396804,5,1-2,0-0,0-1,0,0,0,0,0,0,1,1,2
4066491,7,0-1,0-0,0-0,0,1,1,1,1,0,0,1,0
4396803,2,0-1,0-1,0-0,0,0,0,0,0,0,1,2,0
4396800,11,0-2,0-2,4-4,1,0,1,2,0,0,1,0,4
