NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3148993,27,3-4,1-2,2-2,0,5,5,4,2,0,2,2,9
4279170,14,2-3,0-0,0-0,0,1,1,1,0,1,0,3,4
3133865,25,3-5,3-4,0-0,0,0,0,6,0,0,2,3,9
3948779,25,4-9,1-3,2-3,1,1,2,2,0,1,2,5,11
4067063,31,3-7,2-3,5-6,0,1,1,1,2,0,3,4,13
4067065,12,2-3,2-3,0-0,0,1,1,0,0,0,0,0,6
4067067,22,3-5,0-0,3-6,1,4,5,0,1,3,1,3,9
3907575,4,2-2,0-0,0-0,0,2,2,0,0,1,0,0,4
3907561,26,3-6,2-3,6-9,0,6,6,3,2,0,3,3,14
4397490,14,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0
4066477,26,5-8,0-0,5-7,1,4,5,2,0,0,1,3,15
3906684,25,2-6,1-3,6-6,1,2,3,2,0,0,1,2,11
3907811,25,2-10,1-4,3-3,0,2,2,2,0,0,4,2,8
4067070,17,3-6,0-1,0-0,0,4,4,0,0,0,2,1,6
4278406,17,0-1,0-1,1-2,0,2,2,1,0,0,0,3,1
4396669,13,1-3,0-0,1-2,0,3,3,1,0,0,1,2,3
4066390,20,2-6,1-4,0-0,2,2,4,0,1,1,2,1,5
4066479,19,3-3,2-2,0-0,0,1,1,0,0,0,1,1,8
4066818,15,1-2,0-0,0-0,0,0,0,0,0,0,1,1,2
4278407,23,3-6,2-5,2-3,0,0,0,0,0,0,2,2,10
