NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3904749,32,2-6,1-3,2-2,1,4,5,2,0,0,2,3,7
4066773,17,0-2,0-2,0-0,0,4,4,0,0,0,2,3,0
4066775,36,5-10,1-4,2-4,2,4,6,0,3,0,3,1,13
4396589,24,1-9,0-2,5-8,0,1,1,2,4,1,4,1,7
3913216,24,3-8,2-6,2-2,0,1,1,1,0,1,1,2,10
3904748,10,0-1,0-0,0-0,1,4,5,0,0,1,0,2,0
4279162,25,2-5,1-3,1-2,0,6,6,1,2,0,3,2,6
4396591,5,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
4396592,22,4-10,0-3,1-2,2,2,4,0,0,0,2,3,9
4279161,5,0-0,0-0,0-0,0,0,0,0,0,0,1,3,0
4067714,38,8-10,4-5,0-0,1,4,5,2,1,0,3,3,20
4398335,24,2-2,0-0,2-4,0,0,0,0,0,0,0,0,6
4067712,35,3-11,0-4,3-7,0,5,5,2,2,0,6,4,9
4067715,35,2-9,2-6,6-6,0,3,3,0,0,0,3,2,12
4067716,25,0-4,0-2,4-4,0,9,9,1,0,0,5,4,4
3155995,23,1-3,1-3,0-0,0,3,3,2,2,0,1,1,3
4066990,4,0-1,0-0,0-0,1,1,2,0,0,0,0,1,0
4279532,16,2-5,0-0,0-1,1,3,4,0,1,2,2,4,4
