NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066856,33,0-7,0-1,0-2,3,10,13,0,0,6,2,2,0
4396816,26,2-6,0-0,0-0,2,7,9,1,0,1,2,5,4
4396809,34,4-8,1-4,2-4,1,2,3,0,0,1,1,1,11
4396810,39,5-14,1-3,2-2,1,4,5,2,3,0,2,1,13
3922045,33,6-15,3-8,2-2,1,6,7,2,0,1,1,1,17
3951966,4,0-0,0-0,0-0,0,0,0,0,1,1,0,1,0
4278492,18,1-2,1-2,0-0,0,2,2,0,0,0,2,1,3
4396812,13,1-5,0-3,0-0,0,3,3,1,0,0,0,1,2
4066836,34,4-14,0-0,1-4,2,9,11,7,1,1,0,1,9
4278380,27,7-15,0-0,1-4,3,4,7,1,0,3,2,2,15
4397193,30,1-10,0-2,0-0,3,3,6,3,2,1,0,0,2
4397191,27,3-6,2-5,1-2,0,6,6,0,1,1,1,1,9
4278378,40,2-14,0-8,0-0,1,0,1,6,2,1,2,1,4
4072624,24,4-8,1-5,1-1,0,5,5,0,1,1,0,1,10
4397190,3,0-0,0-0,0-0,0,0,0,1,0,0,0,1,0
4397192,6,1-2,1-1,0-0,1,1,2,0,0,0,0,1,3
3908871,9,0-0,0-0,0-0,0,1,1,0,0,0,0,2,0
