NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396787,26,4-10,0-0,1-2,2,3,5,3,1,2,3,4,9
3904645,42,5-12,2-6,0-0,1,4,5,7,2,1,2,2,12
4278350,38,8-9,7-8,1-4,0,3,3,1,1,0,1,3,24
4070687,45,3-11,0-5,4-4,1,5,6,2,2,0,5,1,10
4278347,40,5-9,4-6,2-2,1,7,8,1,1,0,1,1,16
4278348,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3904644,18,2-5,0-2,0-0,1,3,4,2,0,0,4,3,4
4396788,12,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4278335,38,3-7,3-7,2-2,1,6,7,0,1,1,1,2,11
3934630,15,0-1,0-0,0-0,0,1,1,1,0,0,0,4,0
4278333,42,2-6,1-3,0-0,1,7,8,3,4,0,2,2,5
3934628,40,9-17,5-11,1-2,0,1,1,11,2,0,1,0,24
4066471,40,8-17,2-5,0-2,0,2,2,4,2,1,7,2,18
4278334,3,0-1,0-0,0-0,1,0,1,0,0,0,1,0,0
4278332,27,5-8,1-2,3-5,2,5,7,3,2,0,0,2,14
4066472,7,1-1,0-0,1-2,0,2,2,0,0,0,0,0,3
4066469,13,1-5,0-3,0-0,1,0,1,0,0,0,1,2,2
