NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278389,11,4-5,0-0,0-0,0,0,0,0,0,2,1,3,8
4066777,10,4-8,2-5,0-0,1,0,1,1,0,0,1,3,10
4067124,26,3-10,0-1,2-4,3,1,4,6,2,0,3,4,8
4396689,34,2-6,2-5,3-4,0,4,4,0,2,3,1,0,9
3155750,35,4-12,2-6,4-5,0,2,2,2,0,0,1,3,14
4067127,14,2-3,0-1,0-0,1,6,7,0,0,0,3,2,4
3132057,17,5-7,4-5,3-4,0,1,1,1,0,0,2,4,17
4066952,23,1-2,0-0,1-3,0,3,3,5,2,2,3,4,3
4396688,30,3-6,2-4,0-0,0,5,5,4,0,0,2,1,8
3155712,28,3-6,0-0,2-4,1,3,4,5,0,0,2,2,8
3913182,20,3-6,0-1,0-0,2,4,6,1,1,0,2,4,6
4067177,28,3-6,2-3,3-4,0,3,3,3,1,0,1,5,11
3913180,33,9-16,6-11,7-8,1,9,10,3,0,0,6,2,31
4067179,23,2-8,0-2,2-2,1,1,2,6,2,0,3,2,6
3906809,17,3-5,3-5,2-2,1,2,3,0,0,0,0,1,11
4278445,6,3-6,0-0,0-1,1,0,1,0,0,0,1,1,6
3130516,19,2-7,2-6,0-0,0,0,0,1,1,0,2,0,6
3935012,12,1-3,0-0,0-0,1,1,2,2,0,0,0,1,2
4396750,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396751,9,0-2,0-1,2-2,0,1,1,2,0,0,0,2,2
