NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397154,14,0-0,0-0,0-0,1,3,4,0,0,0,2,2,0
3132050,39,6-16,2-8,4-4,0,3,3,6,3,0,1,0,18
3906520,30,4-10,3-5,1-2,1,1,2,3,2,0,1,2,12
4066852,33,6-10,5-8,0-0,0,5,5,0,0,0,0,3,17
4072630,26,6-11,0-5,0-0,0,3,3,1,0,0,2,0,12
4397153,22,3-4,0-0,0-0,1,2,3,0,0,0,2,5,6
4278107,27,3-5,1-1,4-5,0,3,3,2,3,2,2,5,11
4278366,9,0-1,0-0,0-0,0,0,0,1,0,0,1,3,0
3908374,23,5-9,0-0,6-7,4,1,5,1,0,0,1,0,16
3908867,32,5-13,0-0,4-5,0,4,4,5,1,0,2,1,14
4066863,36,5-9,0-1,3-4,0,8,8,2,0,0,3,0,13
4278360,37,6-11,3-6,6-6,0,7,7,0,4,1,1,2,21
4396818,29,4-7,0-1,0-0,3,3,6,0,1,1,3,3,8
4278362,15,2-5,0-0,2-2,1,1,2,0,0,0,2,3,6
4278358,2,0-1,0-0,0-0,1,0,1,0,1,0,0,0,0
4066862,11,1-1,1-1,0-0,0,2,2,0,0,0,0,0,3
4396817,4,0-0,0-0,0-0,0,0,0,2,0,0,1,0,0
4396819,11,1-1,1-1,0-0,0,0,0,0,0,0,0,1,3
