NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066508,37,11-17,4-7,11-14,1,4,5,0,2,0,3,3,37
4278393,21,2-5,1-3,2-2,0,2,2,0,0,0,0,3,7
4278395,33,2-8,0-5,1-3,1,3,4,7,2,0,1,2,5
3911628,32,6-12,3-4,3-3,0,2,2,1,1,0,2,2,18
4397194,36,4-7,2-3,2-2,0,3,3,5,3,0,1,1,12
3911632,24,2-4,0-1,1-2,3,9,12,1,0,0,1,2,5
4066512,2,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
3132056,3,0-2,0-1,0-0,0,1,1,1,0,0,0,2,0
3911629,12,0-2,0-1,1-2,0,1,1,0,0,0,1,1,1
4067325,21,8-12,0-0,5-5,0,4,4,2,0,0,2,4,21
3943610,17,1-5,1-4,0-0,0,0,0,1,0,0,3,0,3
4067326,37,7-12,1-4,5-11,3,9,12,3,0,0,2,3,20
4279227,13,0-1,0-1,0-0,0,1,1,2,0,0,1,1,0
4397601,30,5-7,2-3,0-0,0,1,1,3,1,0,1,1,12
4397606,7,0-2,0-0,0-0,1,1,2,0,0,0,0,2,0
3129966,10,1-3,0-2,0-0,0,4,4,3,1,0,1,3,2
4397599,27,3-4,2-3,1-2,0,2,2,4,1,1,2,2,9
4279226,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397602,30,7-10,5-7,1-2,1,3,4,2,3,2,1,4,20
4397603,5,0-0,0-0,0-0,0,2,2,2,0,0,1,0,0
