NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396585,15,1-3,0-0,1-3,0,2,2,0,0,1,1,2,3
3913169,35,5-15,1-7,4-4,2,3,5,1,1,1,2,0,15
4278240,35,2-8,0-2,0-0,3,4,7,1,2,0,1,3,4
4278239,34,2-7,2-3,4-8,2,5,7,0,0,0,2,0,10
4396584,33,4-9,1-4,0-1,1,5,6,2,2,2,1,3,9
4278243,5,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0
4396583,10,3-5,0-1,4-4,1,0,1,0,0,0,0,3,10
4278241,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278242,6,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4066768,26,5-12,0-3,5-6,4,6,10,0,2,0,2,2,15
4066728,31,5-9,3-7,0-0,2,1,3,4,0,0,0,3,13
4396578,17,1-1,0-0,4-6,0,6,6,1,0,0,1,5,6
4278238,34,4-10,3-7,2-2,0,6,6,1,0,0,3,4,13
4396576,25,2-14,2-6,0-0,0,4,4,0,1,1,2,4,6
3132469,36,5-14,3-6,4-4,1,3,4,2,0,0,2,1,17
3922029,25,1-5,1-3,1-2,0,2,2,0,0,0,1,2,4
4066730,7,0-0,0-0,0-0,2,0,2,0,0,0,1,1,0
4066743,16,2-2,1-1,0-0,0,3,3,3,0,0,0,1,5
4278237,9,0-0,0-0,0-0,0,0,0,3,1,0,0,0,0
