NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3907586,13,1-2,0-0,0-0,0,5,5,1,1,1,0,4,2
4278891,31,2-4,0-0,1-3,1,6,7,0,1,0,2,2,5
4067595,31,5-10,2-5,0-0,0,2,2,1,1,0,2,3,12
4397635,35,4-12,3-11,2-2,0,2,2,2,1,0,3,2,13
3137257,37,9-15,1-3,4-6,1,11,12,4,3,0,10,2,23
4397641,12,2-3,1-2,0-0,0,1,1,0,0,0,0,0,5
4278890,20,1-2,0-0,1-2,2,4,6,0,0,2,0,4,3
4397638,21,0-4,0-4,0-0,0,3,3,2,0,1,3,1,0
4066836,30,5-13,0-1,4-9,0,6,6,1,0,3,4,1,14
4278380,33,4-7,0-0,0-2,2,2,4,1,0,0,1,3,8
4397191,29,3-7,1-4,0-0,2,2,4,1,2,0,0,2,7
4066832,35,5-13,1-5,0-1,1,6,7,1,1,0,3,2,11
4278378,35,5-13,3-10,2-4,1,2,3,5,6,0,4,3,15
4072624,12,0-1,0-1,0-0,0,1,1,0,1,0,1,0,0
4397192,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4397193,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
3908869,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3908871,16,1-5,1-4,0-0,0,3,3,0,0,0,0,2,3
