NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067707,26,7-14,0-0,4-5,2,6,8,0,0,1,0,4,18
3130579,16,0-1,0-0,0-0,1,0,1,0,0,0,2,2,0
4398308,16,3-7,3-5,0-0,1,0,1,0,0,0,0,1,9
4066456,30,1-5,1-4,2-2,0,1,1,8,1,0,2,2,5
4279521,32,5-8,4-6,0-0,0,1,1,3,1,0,1,1,14
4398309,19,3-4,3-4,0-0,1,1,2,1,0,0,0,1,9
3913225,7,0-1,0-0,0-0,0,1,1,0,0,0,2,3,0
4398304,12,2-5,0-1,0-0,3,1,4,0,0,0,1,0,4
4398306,15,1-5,1-4,0-0,0,2,2,0,1,1,0,0,3
4398307,27,2-5,0-1,1-1,0,3,3,4,1,0,2,4,5
4066494,27,5-9,2-4,2-2,2,3,5,1,1,0,2,2,14
4278297,33,6-10,0-3,5-7,3,6,9,1,0,0,1,3,17
3907804,32,6-10,2-4,2-4,0,5,5,4,0,0,1,3,16
3915194,28,3-9,1-2,0-0,2,0,2,1,0,2,1,1,7
3936293,32,4-9,1-1,2-2,2,2,4,2,2,1,1,2,11
4396638,16,2-4,0-0,0-0,3,4,7,0,2,1,1,0,4
4396640,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396639,6,1-1,1-1,0-0,0,1,1,2,0,0,0,0,3
4067251,23,2-4,1-2,2-2,1,2,3,5,0,0,0,0,7
