NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3158440,32,5-11,0-0,12-15,4,6,10,2,3,0,3,2,22
4278438,31,7-10,0-0,2-2,1,5,6,0,0,1,0,2,16
4067146,22,1-5,1-4,3-4,0,1,1,0,1,0,0,0,6
4396694,30,1-6,1-5,0-0,0,0,0,2,2,0,0,2,3
4396697,25,6-7,0-1,3-6,2,8,10,2,0,1,2,3,15
4278441,18,2-2,0-0,0-0,0,2,2,0,0,0,2,0,4
4396693,16,4-6,2-4,1-1,0,0,0,3,0,0,1,3,11
4278435,22,5-13,3-6,4-5,1,2,3,3,3,0,5,1,17
4278436,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3947040,29,8-16,1-2,1-1,0,4,4,1,1,0,1,3,18
4397655,29,6-9,0-1,5-5,2,5,7,1,3,0,3,4,17
3129928,32,8-12,1-3,3-4,0,2,2,9,1,0,0,1,20
4397654,30,4-11,1-6,4-4,0,1,1,1,0,1,1,3,13
4278902,28,4-4,1-1,0-0,1,3,4,1,0,0,3,4,9
4294712,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397652,15,3-5,0-0,0-1,0,3,3,0,1,0,1,3,6
4397653,9,0-2,0-0,0-0,0,0,0,0,0,0,2,0,0
4067734,26,2-5,1-2,0-0,0,3,3,1,0,0,0,4,5
