NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906811,15,4-5,0-0,0-0,1,2,3,2,0,3,0,4,8
3946973,29,6-12,1-2,2-3,1,1,2,3,1,1,3,1,15
4065699,18,2-5,0-2,2-3,0,1,1,4,1,1,3,4,6
3132359,27,4-10,1-2,2-3,2,3,5,0,0,0,1,2,11
4278007,28,5-7,4-5,3-4,0,0,0,2,2,0,0,4,17
4066401,20,6-9,1-1,1-3,2,3,5,0,0,1,0,3,14
4395661,17,2-5,0-1,0-0,1,1,2,2,0,0,0,5,4
4066428,18,5-12,0-3,0-0,0,0,0,1,1,0,4,2,10
4278106,9,0-3,0-1,5-6,0,1,1,2,1,0,0,1,5
3133822,19,3-6,0-0,0-2,3,0,3,1,3,0,0,2,6
3911620,27,10-15,1-4,10-10,2,10,12,2,1,1,4,3,31
4277908,22,4-4,0-0,0-0,5,5,10,6,0,0,0,3,8
3138196,25,6-10,3-5,2-3,1,1,2,4,3,1,2,0,17
3911619,30,6-7,2-2,3-4,2,2,4,3,0,1,2,1,17
4395651,27,6-16,2-5,7-8,0,2,2,4,2,1,2,3,21
4395652,25,2-4,0-1,8-10,1,5,6,1,0,2,3,1,12
4277912,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4277910,3,1-1,0-0,0-0,0,0,0,0,0,1,0,1,2
4065674,2,0-2,0-1,0-0,0,0,0,0,0,0,0,1,0
4065675,14,1-3,0-2,1-2,0,1,1,2,0,0,2,4,3
4065676,11,0-1,0-0,0-0,0,0,0,4,1,0,2,3,0
4277906,8,1-2,0-1,0-0,0,1,1,0,0,0,0,1,2
4277911,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4395653,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
