NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066508,40,11-18,4-7,2-2,2,2,4,2,1,2,2,1,28
4278393,31,4-4,1-1,0-0,1,8,9,1,2,0,0,1,9
4278395,28,3-9,1-6,0-0,2,5,7,1,2,2,2,3,7
4397194,36,4-10,1-2,5-7,0,3,3,8,1,1,1,3,14
3911628,37,5-15,1-6,3-4,1,5,6,3,2,0,4,3,14
3133856,6,0-1,0-0,0-0,0,3,3,0,0,2,1,5,0
3911632,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
3911629,19,3-5,1-2,5-5,0,1,1,0,0,0,1,1,12
4067390,29,5-10,2-3,3-4,2,5,7,0,0,1,4,4,15
4067360,25,6-9,0-0,5-10,1,7,8,1,1,3,0,2,17
4278490,38,3-10,1-6,3-4,1,6,7,0,2,1,2,1,10
4066233,24,4-9,3-7,1-2,0,0,0,1,0,0,2,2,12
4396807,40,5-7,2-3,0-0,1,4,5,6,3,0,3,1,12
4396806,11,1-2,0-1,2-2,2,1,3,1,0,0,1,2,4
4396804,7,0-2,0-0,0-0,0,0,0,0,0,0,1,3,0
4067358,26,5-10,5-9,0-0,0,2,2,5,1,0,0,2,15
