NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397153,29,1-4,0-0,0-0,6,4,10,0,1,0,2,3,2
3132050,38,7-15,4-9,2-2,0,3,3,4,2,0,4,1,20
3906520,12,1-7,0-4,0-0,1,2,3,1,3,0,1,0,2
4066852,36,4-9,2-6,0-0,0,1,1,1,0,0,2,2,10
4072630,29,6-14,3-7,1-1,0,3,3,2,3,0,2,4,16
4397154,11,1-3,0-0,0-0,1,1,2,2,0,0,0,1,2
4278107,32,2-8,1-2,1-1,1,2,3,1,2,0,1,2,6
4278366,13,1-1,0-0,0-0,1,1,2,1,1,0,2,3,2
4397224,37,4-10,0-0,1-3,6,7,13,0,0,5,0,1,9
3919422,40,6-16,1-5,3-6,1,4,5,7,2,0,6,2,16
3919423,26,2-4,0-0,3-3,1,1,2,1,2,1,5,3,7
4397220,40,7-10,1-4,3-3,1,3,4,3,4,0,4,2,18
4397221,35,2-5,1-3,1-2,1,6,7,1,0,0,2,0,6
4066517,3,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2
3919421,19,2-5,0-3,0-0,0,0,0,0,0,0,0,1,4
