NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278202,7,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4278204,33,2-5,0-0,0-0,0,5,5,2,0,2,1,3,4
4395874,30,4-9,2-6,5-6,1,1,2,1,1,0,1,4,15
4395873,25,1-7,1-6,0-0,0,3,3,0,0,0,1,0,3
4278203,37,3-7,2-5,1-2,0,2,2,2,0,0,3,4,9
4066683,29,4-7,1-2,0-0,1,3,4,0,0,0,1,3,9
4395878,11,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
3961485,7,0-1,0-1,0-0,0,4,4,0,0,0,2,1,0
4278199,21,4-8,2-4,2-2,0,2,2,3,1,0,4,4,12
3904748,11,3-3,0-0,0-0,0,4,4,1,0,0,0,3,6
3904749,39,2-7,1-3,4-4,3,5,8,2,0,0,3,2,9
4066775,32,4-9,3-6,0-1,0,1,1,1,3,1,1,1,11
4396589,33,5-12,1-4,0-0,0,3,3,2,3,1,2,3,11
4396591,29,2-4,0-2,0-0,0,0,0,4,1,0,1,2,4
3904746,5,1-2,0-0,0-0,0,1,1,0,1,0,0,1,2
4279162,24,3-6,0-2,3-4,2,2,4,0,1,0,0,1,9
3913216,9,0-1,0-1,0-0,0,1,1,2,0,0,0,1,0
4396592,17,2-4,0-1,6-7,1,2,3,0,0,0,3,2,10
4279161,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
