NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3941317,29,2-7,1-4,4-4,0,3,3,2,0,0,2,2,9
4397226,16,0-1,0-0,0-0,0,1,1,0,0,1,1,2,0
4278420,26,3-6,0-0,1-2,2,7,9,1,0,1,1,4,7
4066500,31,2-11,2-7,1-3,0,3,3,3,0,0,2,0,7
3920203,30,5-13,1-4,3-4,1,0,1,0,0,0,2,3,14
3138208,8,2-2,1-1,1-2,0,4,4,0,0,0,1,2,6
4066501,19,0-0,0-0,0-0,0,1,1,2,0,0,2,1,0
4278417,18,2-5,1-4,0-0,0,1,1,0,1,0,0,4,5
4397227,17,1-4,0-0,2-2,2,3,5,0,0,0,3,2,4
4397228,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4397229,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3913676,16,0-3,0-1,0-0,2,1,3,1,1,0,0,1,0
4278576,24,2-2,0-0,0-0,1,2,3,0,0,2,1,2,4
3138202,35,5-19,3-7,8-8,3,2,5,1,2,1,2,2,21
3948144,36,3-11,0-6,7-10,1,4,5,4,0,1,1,3,13
4067031,25,4-7,1-1,0-1,0,6,6,2,0,0,1,4,9
4397564,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3136215,12,2-3,0-0,0-1,2,3,5,0,1,2,1,2,4
4397567,22,3-7,0-0,1-3,3,4,7,0,1,1,1,2,7
4279093,29,2-8,0-3,0-0,0,3,3,0,0,0,1,0,4
