NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278332,28,1-3,0-0,0-0,1,0,1,5,4,0,0,2,2
4066472,15,1-1,0-0,0-0,0,1,1,0,0,0,0,3,2
4066471,38,7-18,1-3,5-6,0,8,8,2,1,1,3,1,20
4278333,38,5-12,2-4,1-2,1,6,7,0,0,0,0,1,13
3934628,38,12-14,4-5,6-6,1,4,5,2,1,0,3,2,34
4278334,8,1-3,0-0,0-0,0,0,0,0,0,0,0,4,2
4278335,13,0-0,0-0,4-4,2,4,6,0,0,0,1,2,4
3934630,17,0-4,0-0,1-2,4,1,5,0,0,0,2,0,1
4066469,5,0-0,0-0,0-0,0,0,0,1,1,0,1,1,0
3923248,6,0-0,0-0,0-0,0,0,0,0,0,0,1,2,0
4278229,36,7-9,0-0,7-12,5,2,7,1,1,2,3,3,21
4278233,16,0-3,0-2,0-2,0,3,3,1,0,0,0,4,0
4066441,29,2-10,1-8,0-0,1,2,3,2,3,0,2,2,5
3136501,35,3-10,0-1,0-0,0,2,2,3,2,1,2,1,6
4278230,30,4-9,2-6,3-6,1,1,2,1,0,0,0,2,13
4066443,37,8-13,7-11,3-4,0,7,7,2,3,0,3,1,26
4396612,11,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
