NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3917366,21,5-12,0-0,0-1,0,0,0,0,1,0,1,4,10
4067893,36,5-12,3-4,0-0,3,5,8,0,1,3,2,4,13
3948797,37,5-14,1-5,2-2,1,1,2,2,0,0,1,2,13
4067346,37,4-9,0-4,2-2,1,2,3,3,2,0,1,3,10
4279625,39,3-9,2-6,0-0,0,3,3,1,3,0,2,3,8
4279627,20,0-0,0-0,0-0,0,4,4,1,1,1,2,3,0
4397965,2,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4397964,5,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0
4279624,3,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4278308,33,6-9,1-1,3-4,7,9,16,2,0,2,3,0,16
4396642,17,3-4,0-0,1-4,2,1,3,0,1,2,1,4,7
4396641,27,0-3,0-1,1-2,1,2,3,2,0,0,1,0,1
4278306,35,2-15,0-5,6-8,1,7,8,2,2,1,5,1,10
4278307,33,4-9,3-5,1-2,3,3,6,0,1,0,0,2,12
4396649,21,2-3,0-0,2-2,2,2,4,1,1,2,1,1,6
4278083,9,0-1,0-1,0-2,0,1,1,0,0,0,1,1,0
4396643,5,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
3922039,20,2-5,1-3,3-6,0,2,2,2,1,0,3,3,8
