NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4277885,29,5-8,0-1,2-3,4,4,8,1,1,3,3,2,12
3920139,29,4-12,2-5,0-0,1,5,6,1,1,0,0,2,10
4066283,34,5-16,0-6,2-2,3,3,6,0,0,0,2,4,12
4066292,33,3-4,0-0,3-4,3,5,8,2,1,2,3,3,9
3138265,30,2-11,1-5,4-4,0,3,3,1,1,0,3,4,9
4395692,4,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4395694,18,1-5,0-2,0-0,0,2,2,0,0,0,1,0,2
4395695,12,2-3,1-2,0-0,0,0,0,0,0,0,1,0,5
4395697,11,1-3,0-1,2-3,1,0,1,0,0,1,0,1,4
3914047,30,6-14,1-7,2-2,1,3,4,0,1,0,4,3,15
4396682,28,1-6,0-1,1-4,1,8,9,1,1,1,2,3,3
4278482,32,7-17,6-11,1-1,2,8,10,3,0,1,4,2,21
4396676,31,2-7,0-2,1-2,3,3,6,1,0,0,0,1,5
4396678,21,2-4,0-2,0-0,0,0,0,3,1,0,1,0,4
4278483,8,0-1,0-0,1-2,1,0,1,0,0,0,0,0,1
4396681,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4396685,9,1-3,0-1,1-2,3,1,4,3,0,0,2,3,3
4278485,2,0-0,0-0,1-2,0,0,0,0,0,1,0,0,1
4396679,22,7-13,3-8,1-2,1,4,5,2,1,0,1,2,18
4396677,14,0-1,0-0,0-0,0,1,1,0,2,0,0,1,0
