NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3904748,16,1-1,0-0,0-0,1,1,2,0,0,0,3,4,2
3904749,37,6-12,0-2,2-2,1,8,9,2,0,0,2,0,14
4066775,28,3-8,0-2,2-2,0,4,4,1,0,0,1,1,8
4396589,33,7-16,3-7,4-5,2,3,5,2,3,0,4,2,21
4396591,32,2-5,1-1,2-3,1,5,6,1,1,0,3,1,7
3904746,11,1-2,0-0,0-0,1,3,4,2,0,1,0,2,2
4279162,16,0-1,0-1,0-0,0,2,2,0,0,0,0,0,0
3913216,5,0-1,0-0,0-0,0,1,1,0,0,0,1,0,0
4396592,22,2-5,1-1,0-0,0,1,1,0,0,0,2,1,5
3922029,34,4-15,1-6,0-0,0,5,5,2,0,1,4,4,9
4066728,20,1-1,0-0,0-0,2,2,4,0,1,0,1,2,2
4278237,27,4-5,2-3,0-0,0,3,3,1,0,0,4,1,10
4278238,28,3-7,2-5,0-0,1,5,6,1,0,0,0,3,8
3132469,37,3-10,0-4,0-0,0,2,2,1,2,0,1,4,6
4396577,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4396578,22,2-6,1-4,0-4,0,2,2,1,1,0,0,0,5
4066730,3,0-0,0-0,0-0,0,1,1,0,0,0,1,1,0
4066743,5,1-3,1-2,0-0,0,0,0,0,0,0,0,0,3
4396576,21,4-7,0-2,0-0,1,2,3,3,2,0,2,1,8
