NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065705,38,9-17,2-3,0-0,3,7,10,3,0,0,2,2,20
4395665,18,4-6,3-4,3-3,0,4,4,1,0,1,0,0,14
4395667,33,5-10,1-2,4-4,1,4,5,2,0,0,2,2,15
4065703,40,1-8,1-2,3-5,2,1,3,4,1,0,1,1,6
4395664,40,2-8,1-3,4-5,1,5,6,6,1,0,2,2,9
4395666,3,1-1,0-0,0-2,1,0,1,0,0,0,0,1,2
4066440,28,5-7,0-0,2-4,3,2,5,0,1,4,0,2,12
4066327,37,6-9,0-0,0-1,5,6,11,4,0,3,3,2,12
4277871,35,12-18,0-0,1-2,2,5,7,3,1,2,1,1,25
4395632,31,4-9,2-6,1-2,0,2,2,2,0,0,0,5,11
4395631,40,4-8,2-4,0-0,0,2,2,1,2,0,1,2,10
4277869,39,1-8,1-6,0-2,0,3,3,5,1,0,1,4,3
3135059,7,2-3,0-0,0-0,0,1,1,0,0,0,0,1,4
4395633,7,2-4,2-4,0-0,0,0,0,0,0,0,0,1,6
3130565,4,0-1,0-0,0-0,1,1,2,1,0,0,0,1,0
