NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3913239,40,5-11,0-3,2-5,3,8,11,3,1,0,2,5,12
4277883,40,2-14,1-7,3-5,1,8,9,4,0,1,4,4,8
4277880,14,2-6,0-2,3-3,1,2,3,0,0,2,3,4,7
3133847,14,1-1,0-0,0-0,0,0,0,0,1,0,1,1,2
3137221,41,9-11,2-3,3-3,0,2,2,5,0,1,2,0,23
4065666,10,1-1,0-0,2-2,1,2,3,1,0,0,0,2,4
66591,4,0-2,0-0,0-0,1,1,2,0,0,0,1,2,0
3934623,24,6-9,0-2,2-3,4,3,7,1,0,1,2,4,14
4277878,16,1-3,1-3,2-2,0,0,0,0,0,0,1,1,5
3908808,22,4-10,3-8,0-0,0,0,0,3,0,0,2,1,11
4278018,28,5-7,0-0,1-4,3,2,5,0,0,5,1,5,11
4278012,41,3-8,2-6,1-2,1,4,5,2,1,0,1,4,9
4395669,37,7-15,2-4,5-7,0,5,5,10,0,0,4,3,21
4395670,37,12-19,4-7,5-10,0,6,6,2,3,0,3,3,33
4395671,36,1-7,0-2,4-8,2,2,4,0,1,0,2,2,6
4278017,14,2-2,0-0,0-0,0,0,0,1,1,1,0,5,4
4278016,17,1-1,1-1,0-0,0,2,2,0,0,0,0,1,3
3938916,15,1-2,0-0,0-2,0,1,1,0,0,0,1,3,2
