NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3913239,27,1-10,0-3,3-4,5,3,8,1,1,0,2,2,5
4277883,29,3-13,1-5,4-4,1,5,6,0,0,0,4,2,11
4277880,18,2-2,1-1,2-2,1,4,5,0,0,0,1,1,7
3133847,25,3-5,2-3,0-0,0,2,2,2,2,0,1,2,8
3137221,33,0-6,0-5,4-4,0,0,0,3,2,0,3,1,4
4065666,10,1-2,0-0,0-0,0,1,1,0,0,1,1,1,2
66591,4,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
3934623,17,2-3,0-0,2-4,1,5,6,1,0,1,0,2,6
4395634,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4277878,8,0-3,0-3,0-0,0,2,2,1,0,0,1,2,0
4277879,1,0-1,0-0,0-0,0,0,0,1,0,0,0,0,0
3908808,26,2-8,2-8,0-0,0,1,1,0,2,0,0,2,6
4277881,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066446,37,4-12,4-10,6-7,0,6,6,1,2,2,3,1,18
4278031,39,7-15,2-4,0-0,2,6,8,0,0,1,2,2,16
3136471,16,0-0,0-0,2-2,1,2,3,0,1,1,0,2,2
4065722,38,4-14,1-4,2-2,0,4,4,7,1,0,1,1,11
3934659,11,0-1,0-0,0-0,0,0,0,1,0,0,1,1,0
4278032,23,1-3,0-2,4-5,1,8,9,1,0,0,1,4,6
4395675,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4402819,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4395676,31,5-10,4-9,0-0,3,1,4,1,1,1,2,3,14
4395674,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3934661,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4065723,1,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
