NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067921,7,0-2,0-1,0-0,0,0,0,0,0,0,1,1,0
4398200,13,1-4,0-0,1-2,1,1,2,0,0,0,2,1,3
3948736,22,0-3,0-0,0-0,0,2,2,3,0,0,0,3,0
4067916,27,7-17,0-2,1-2,4,8,12,0,2,0,1,4,15
4398196,29,3-6,0-2,6-6,0,0,0,0,1,0,2,2,12
4398195,17,3-5,0-0,1-1,2,3,5,0,0,0,1,2,7
4279804,4,0-1,0-0,0-0,0,0,0,0,0,0,1,2,0
4279805,23,5-9,3-6,5-5,0,2,2,0,0,0,2,5,18
4398197,16,2-4,0-0,1-2,3,4,7,2,0,1,4,3,5
4398199,14,2-3,1-2,2-2,0,1,1,0,1,0,1,1,7
3913738,23,2-5,0-1,4-7,3,2,5,0,1,0,1,3,8
3951217,5,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
3908374,14,3-7,0-0,1-2,2,0,2,0,0,0,2,2,7
4278356,21,0-2,0-1,1-2,0,3,3,0,0,0,2,4,1
4066863,35,4-9,2-6,4-4,0,2,2,5,3,1,1,2,14
3908867,33,7-13,2-4,6-6,0,1,1,7,0,0,2,1,22
4278360,33,6-12,3-5,2-2,1,7,8,0,1,0,1,3,17
4278358,22,3-7,0-1,1-2,3,2,5,1,1,5,1,4,7
4278362,15,3-3,0-0,2-6,0,5,5,1,1,0,0,1,8
4396817,14,2-2,1-1,0-2,0,2,2,0,0,0,0,1,5
4396819,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4066862,12,0-2,0-1,1-2,1,0,1,0,0,0,3,3,1
