NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397987,30,3-8,0-3,2-2,2,3,5,2,1,2,2,5,8
4278265,26,1-7,0-2,0-0,0,5,5,1,1,0,1,4,2
4278267,37,7-11,2-4,6-6,1,1,2,4,3,0,4,3,22
4397985,21,0-4,0-0,3-5,0,0,0,2,0,0,1,3,3
3130700,33,2-8,2-7,1-2,0,7,7,1,0,0,1,1,7
4278264,14,1-3,0-0,1-2,0,2,2,0,0,1,2,1,3
3923257,2,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
4067639,13,2-7,2-6,0-0,0,0,0,0,0,0,1,0,6
4278266,24,3-7,1-2,0-1,1,1,2,0,0,0,1,3,7
4278403,0,3-9,0-0,3-8,4,4,8,1,1,1,4,4,9
4397196,28,5-6,0-0,0-2,0,9,9,4,2,3,1,3,10
4278402,0,5-11,2-3,6-7,2,4,6,6,2,0,4,2,18
3136535,0,4-9,2-4,3-3,1,4,5,4,0,0,4,3,13
3147687,0,4-11,3-7,8-10,1,5,6,0,0,1,1,2,19
3149900,0,1-3,0-0,2-2,2,3,5,1,0,0,2,2,4
4397200,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4397198,8,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4397199,18,0-2,0-1,0-0,3,2,5,0,0,0,2,2,0
