NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278284,12,1-3,1-1,0-0,1,1,2,0,0,0,1,2,3
4278282,26,3-7,0-1,2-3,4,7,11,2,0,0,2,2,8
3907788,34,5-11,1-6,0-1,0,3,3,4,3,0,2,4,11
4396632,30,8-13,7-11,2-2,0,3,3,2,0,0,5,3,25
4396633,28,1-3,0-0,1-1,0,5,5,2,1,0,5,3,3
3912845,6,3-4,1-1,0-0,0,0,0,1,0,0,0,1,7
4278280,25,4-6,0-0,1-4,3,8,11,1,1,1,2,3,9
4278286,6,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278283,18,2-7,1-4,1-2,0,0,0,1,0,0,0,2,6
4396634,15,1-3,0-0,1-1,0,2,2,2,0,0,1,3,3
3129936,24,0-4,0-0,0-0,3,1,4,0,2,1,1,3,0
3912292,30,6-13,1-4,6-7,2,6,8,1,1,0,3,4,19
3912295,40,11-21,4-7,6-8,0,5,5,9,2,0,5,1,32
4067219,34,5-10,5-9,0-0,1,1,2,2,2,0,1,3,15
4311618,25,0-3,0-2,0-0,0,2,2,0,1,0,1,3,0
4067220,27,2-6,1-3,0-0,0,4,4,0,0,0,0,2,5
4067221,3,0-0,0-0,0-0,0,2,2,0,0,1,0,0,0
4397382,17,1-3,0-2,5-6,0,0,0,0,0,0,0,1,7
