NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397926,8,2-3,0-0,0-0,1,1,2,0,0,0,0,2,4
3948604,13,0-1,0-1,0-0,1,2,3,0,0,0,1,2,0
4279467,29,3-8,0-2,1-1,0,2,2,2,1,0,3,3,7
4279470,13,0-2,0-1,0-0,2,0,2,0,0,0,0,0,0
4066806,35,4-15,0-2,7-8,2,3,5,4,1,0,1,0,15
4066805,13,4-5,0-0,0-0,2,2,4,1,2,0,4,4,8
4279466,20,3-7,0-2,0-2,1,4,5,0,0,0,1,4,6
4397927,11,1-2,0-0,0-0,0,5,5,2,0,0,1,0,2
4066807,21,4-6,4-5,1-2,3,1,4,3,0,0,0,2,13
3948606,29,4-9,3-6,0-0,0,3,3,2,1,0,0,0,11
3948608,8,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
3906466,13,0-1,0-0,1-2,1,2,3,0,0,1,2,3,1
4278492,19,2-5,2-5,0-0,0,3,3,1,0,1,0,0,6
3922045,34,6-10,3-6,0-0,0,3,3,1,0,0,0,2,15
4396809,33,6-15,3-6,1-3,2,2,4,4,2,0,3,2,16
4396810,37,6-11,2-6,3-4,0,1,1,5,1,0,1,3,17
4396816,13,2-2,0-0,0-1,0,1,1,0,0,0,0,2,4
4066856,28,2-5,0-0,1-2,1,3,4,1,1,4,3,4,5
3906467,8,0-0,0-0,2-2,0,0,0,0,0,0,1,1,2
4396812,15,2-4,0-1,0-0,1,2,3,0,0,0,1,0,4
