NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066728,31,5-9,4-5,1-2,1,5,6,0,2,0,1,3,15
4396578,36,3-4,1-1,3-4,1,6,7,3,2,0,2,3,10
4278238,37,3-8,2-5,3-4,0,2,2,0,0,0,1,2,11
4396576,32,5-11,0-1,0-0,1,2,3,5,1,0,1,3,10
3132469,40,4-13,1-8,0-1,0,0,0,4,1,0,1,2,9
3922029,6,0-1,0-1,0-2,0,1,1,0,0,0,0,0,0
4066730,7,1-1,0-0,0-0,1,2,3,1,0,0,0,1,2
4396577,4,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0
4066743,6,2-3,1-1,0-0,0,1,1,0,0,0,0,1,5
4066727,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4066683,27,3-5,0-1,2-2,2,3,5,1,0,0,1,1,8
4278204,34,1-3,0-0,0-0,3,2,5,1,2,1,2,1,2
3961485,9,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
4395873,34,4-12,3-9,1-2,1,6,7,0,0,0,1,1,12
4278203,37,5-13,2-8,2-2,0,7,7,1,1,1,2,0,14
4395878,12,1-2,0-0,4-4,0,4,4,0,0,0,1,1,6
4395874,20,1-1,0-0,1-2,0,2,2,1,0,0,2,0,3
4278202,4,0-0,0-0,0-0,0,1,1,0,0,0,1,3,0
4066754,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4278199,20,2-8,1-3,6-8,1,0,1,1,0,0,4,5,11
