NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067383,18,3-7,0-0,0-0,2,5,7,0,0,0,2,3,6
3135098,26,3-7,1-2,0-0,1,1,2,2,0,0,6,2,7
4280196,29,4-9,3-6,1-2,0,3,3,1,0,0,2,2,12
4395987,29,1-7,0-3,0-0,1,1,2,8,2,0,4,2,2
4395988,25,3-10,1-4,0-2,4,5,9,0,1,0,2,0,7
3134889,15,4-5,0-0,2-3,0,1,1,0,0,0,1,2,10
4395986,16,1-4,1-4,0-0,0,3,3,0,1,1,0,0,3
4280199,22,5-6,0-0,0-0,2,3,5,0,0,2,2,0,10
4395981,20,0-2,0-0,0-0,0,0,0,3,2,0,1,1,0
4278308,37,7-9,2-3,2-2,2,8,10,3,0,0,1,1,18
4396642,20,0-0,0-0,2-2,0,3,3,0,1,1,1,3,2
4278306,34,6-14,3-6,2-2,0,2,2,3,5,1,2,3,17
4278307,17,0-7,0-4,0-0,1,2,3,0,1,0,1,0,0
3922039,31,6-13,2-5,0-0,3,1,4,4,4,0,3,3,14
4278083,5,1-2,0-0,0-0,0,1,1,0,1,0,1,0,2
4396649,18,3-6,1-1,0-0,2,2,4,4,0,1,0,0,7
3136177,23,1-6,1-4,0-0,1,3,4,2,1,1,0,0,3
4396641,15,1-4,1-2,0-0,0,0,0,1,2,0,1,0,3
