NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065741,22,4-9,0-0,1-6,4,5,9,0,0,2,4,1,9
4396614,31,5-10,0-1,3-4,2,1,3,0,0,0,4,2,13
4396615,10,1-4,0-0,0-0,1,0,1,0,0,0,1,5,2
4396616,24,2-6,0-2,0-1,1,2,3,1,3,0,1,4,4
4278248,24,1-12,0-5,0-0,2,5,7,0,2,1,1,2,2
4396619,4,0-1,0-0,0-0,0,0,0,0,0,0,1,2,0
4396620,22,1-3,0-0,2-3,1,3,4,2,0,0,3,2,4
4396618,34,3-9,2-8,4-5,1,3,4,3,1,1,4,1,12
3148927,21,4-5,0-1,0-0,0,3,3,0,2,0,1,3,8
4073484,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4073485,6,0-0,0-0,0-0,0,1,1,1,0,0,1,0,0
3135059,21,3-6,0-1,0-0,1,3,4,1,3,0,2,3,6
4277871,17,2-6,1-1,1-3,2,4,6,0,0,1,2,1,6
4277872,20,5-9,3-5,5-6,0,3,3,0,2,0,1,0,18
3918425,16,2-4,1-2,0-0,0,0,0,2,1,0,1,1,5
4277869,27,4-7,1-3,0-0,1,3,4,6,3,1,3,1,9
4395632,10,1-1,0-0,2-4,0,1,1,1,0,0,2,1,4
4395633,11,0-2,0-2,2-2,0,3,3,0,0,0,1,0,2
4277870,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4066327,16,1-5,0-0,3-4,1,5,6,1,0,3,0,4,5
3904627,7,1-3,0-0,0-0,0,3,3,0,0,0,1,1,2
4277874,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4065664,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3130565,22,3-6,1-1,2-2,1,2,3,1,0,0,2,0,9
4277875,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395631,27,4-4,2-2,3-4,0,1,1,0,4,0,2,3,13
