NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906466,30,6-10,0-1,1-1,4,4,8,1,0,0,1,2,13
4066856,32,1-5,0-1,0-2,2,11,13,0,1,1,3,2,2
3922045,33,5-11,2-7,1-1,1,4,5,1,1,1,4,2,13
4396809,26,3-9,0-4,3-3,0,2,2,1,0,0,2,2,9
4396810,38,7-19,5-13,4-4,0,2,2,1,1,0,1,1,23
4396816,9,0-1,0-0,0-0,1,2,3,0,1,0,2,1,0
4278492,14,1-3,1-3,0-0,0,4,4,0,0,0,1,1,3
4396814,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396812,18,2-5,2-5,0-0,0,2,2,1,0,0,0,1,6
4278380,30,4-11,0-0,1-2,0,5,5,4,3,0,2,3,9
4066836,32,7-13,1-1,1-2,0,6,6,3,0,2,3,0,16
4278378,40,4-6,0-1,2-2,0,8,8,8,2,0,1,2,10
4397191,22,1-3,1-3,3-4,0,2,2,1,1,0,1,3,6
4397193,32,5-10,3-8,0-0,0,2,2,4,0,0,0,0,13
4397192,8,2-2,2-2,0-0,0,1,1,0,0,0,1,0,6
4072624,14,3-9,3-8,0-0,0,2,2,1,1,0,0,0,9
4397190,6,1-2,0-0,1-2,0,2,2,0,1,0,0,1,3
3908871,16,0-1,0-1,0-0,0,2,2,1,0,0,0,1,0
