NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3137256,31,5-8,0-0,2-3,2,5,7,0,0,0,2,3,12
4397691,24,3-4,0-0,1-2,1,3,4,0,0,0,2,2,7
4066322,23,2-5,0-1,1-2,0,3,3,1,1,0,1,3,5
4067051,24,3-9,0-4,1-2,1,2,3,3,0,0,6,0,7
4397689,20,0-7,0-7,3-4,3,2,5,1,0,0,0,2,3
2498368,9,0-1,0-1,0-0,1,1,2,0,0,0,0,0,0
4067053,15,3-4,1-1,3-4,0,4,4,0,1,0,1,4,10
4397687,17,0-5,0-2,0-0,0,1,1,3,0,0,0,2,0
4397688,14,2-5,1-4,0-1,0,2,2,0,0,0,1,2,5
4397690,23,4-10,2-6,2-2,0,2,2,2,1,0,3,3,12
3914047,28,6-11,0-3,2-4,1,4,5,5,1,0,1,2,14
4396682,20,6-9,1-2,1-1,0,2,2,0,2,1,1,1,14
4278482,16,2-5,1-2,2-2,0,1,1,4,0,0,1,2,7
4396676,28,3-6,1-3,4-4,1,5,6,3,1,0,0,2,11
4396678,21,0-4,0-2,0-0,0,1,1,5,1,0,0,3,0
4278483,12,1-2,0-1,2-2,0,4,4,0,0,0,0,3,4
4396683,9,0-2,0-0,1-2,3,0,3,0,0,0,2,1,1
4396681,12,4-4,0-0,0-0,0,3,3,0,0,1,0,2,8
4396685,1,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1
4278485,7,1-3,0-0,2-2,1,1,2,0,0,0,0,1,4
4396679,25,5-11,4-8,7-9,0,5,5,2,1,0,2,3,21
4396680,2,0-2,0-1,0-0,1,0,1,0,0,0,0,0,0
4278484,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278486,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396677,19,2-5,0-2,1-2,1,1,2,2,0,0,2,0,5
