NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066446,40,6-14,4-9,2-3,1,2,3,3,0,1,3,3,18
4278031,25,4-7,2-4,4-4,1,3,4,3,0,1,3,3,14
3136471,18,0-1,0-0,0-0,2,5,7,0,0,1,1,4,0
4065722,40,6-10,1-2,7-8,0,3,3,2,1,0,3,3,20
3934659,24,3-8,2-6,0-0,0,1,1,1,0,0,0,5,8
4278032,26,3-4,2-2,0-0,0,3,3,1,0,0,1,5,8
4278033,12,0-0,0-0,0-0,0,3,3,0,0,0,0,5,0
4395673,15,0-1,0-1,4-4,0,1,1,3,0,0,1,0,4
4277974,35,3-6,0-0,6-9,2,2,4,0,2,0,0,2,12
4277975,24,1-8,0-1,11-14,5,3,8,0,1,0,0,4,13
4066402,36,2-7,0-3,0-0,0,4,4,2,0,1,3,4,4
4066400,36,4-14,2-8,9-12,0,4,4,2,1,0,2,1,19
4397234,29,2-3,1-2,0-0,1,3,4,6,0,0,4,3,5
4397237,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277973,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397235,10,1-4,1-4,0-0,0,1,1,0,0,0,1,0,3
3132360,26,2-4,2-4,0-0,0,3,3,2,1,0,0,3,6
