NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278017,18,1-2,0-0,0-0,2,0,2,0,0,0,0,3,2
4067470,16,0-3,0-2,0-2,0,1,1,4,1,0,0,1,0
4395669,35,3-10,1-4,7-12,1,1,2,6,4,0,3,3,14
4395670,22,2-5,1-2,4-5,1,4,5,1,1,0,2,5,9
4395671,20,1-10,0-1,1-6,5,6,11,0,1,0,1,1,3
4278018,22,4-9,0-0,3-4,3,2,5,0,0,1,1,2,11
3938916,17,2-5,0-0,2-3,1,2,3,0,1,0,1,1,6
4278012,35,6-11,5-10,2-2,1,2,3,0,0,0,0,1,19
4278016,15,0-2,0-1,1-4,1,0,1,1,0,0,0,3,1
4066327,37,3-5,0-0,1-2,0,10,10,2,0,5,0,5,7
4277871,26,2-9,0-1,3-4,4,3,7,2,0,4,2,3,7
4395633,25,2-7,2-7,3-4,0,0,0,0,0,0,3,2,9
4395631,25,1-4,1-2,0-0,0,5,5,2,0,0,2,5,3
4277869,40,9-13,2-5,9-10,2,4,6,5,2,1,1,2,29
3135059,16,3-4,0-0,2-4,0,3,3,1,0,2,1,4,8
4395632,4,1-1,0-0,0-0,0,0,0,0,0,0,1,1,2
4277872,22,3-5,2-4,0-0,0,2,2,1,2,0,2,2,8
3130565,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
