NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278403,25,0-5,0-0,1-2,4,3,7,1,1,1,2,2,1
4397196,32,5-9,0-0,4-8,5,2,7,0,2,1,3,2,14
4278402,37,3-15,0-3,2-3,7,2,9,4,4,0,3,0,8
3136535,29,1-5,1-2,4-4,1,2,3,0,1,0,3,0,7
3147687,38,6-18,1-7,3-4,1,6,7,0,3,0,4,1,16
3149900,13,1-4,0-0,4-4,1,1,2,0,0,1,1,0,6
4397200,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4397198,1,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4397199,24,3-6,1-1,0-0,0,1,1,0,1,1,1,4,7
3907824,17,1-4,0-0,1-2,0,4,4,0,0,1,0,3,3
3907823,31,6-9,1-1,4-4,3,4,7,2,1,0,1,0,17
4065656,30,3-5,1-1,3-4,0,5,5,5,3,0,4,3,10
4065657,22,3-4,2-3,0-0,0,2,2,2,0,0,2,2,8
4277854,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277850,10,1-3,1-2,0-0,1,0,1,1,0,0,1,3,3
4065660,11,4-6,0-0,0-0,1,6,7,0,0,1,1,4,8
3135054,17,3-6,1-1,0-0,0,1,1,0,0,0,0,2,7
3918723,25,7-11,4-7,1-1,1,1,2,1,1,0,6,2,19
4395630,12,2-4,0-0,0-0,0,1,1,1,1,1,1,1,4
4277852,23,1-4,0-3,0-0,1,2,3,1,4,0,3,1,2
4277855,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
