NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396585,16,1-2,0-0,4-4,3,3,6,1,0,3,2,3,6
4396584,27,4-8,2-3,6-6,0,3,3,4,1,0,1,2,16
4278239,27,2-10,0-0,0-0,0,3,3,2,0,0,2,2,4
4278240,21,4-10,1-3,2-2,2,4,6,1,2,1,0,3,11
4066768,11,2-5,1-3,2-2,2,0,2,0,1,0,3,4,7
4278243,12,1-1,0-0,2-2,1,3,4,0,0,0,3,1,4
4396587,4,2-2,0-0,0-0,1,1,2,0,0,0,0,1,4
4396583,23,0-3,0-1,2-2,0,5,5,1,1,0,2,2,2
4278241,9,0-0,0-0,0-0,0,2,2,1,1,0,1,1,0
4278242,18,1-2,0-1,0-0,0,2,2,0,0,0,0,1,2
3913169,32,8-18,3-9,0-2,0,3,3,0,1,0,2,1,19
4396567,8,0-2,0-1,0-0,0,3,3,1,0,0,1,0,0
3130753,31,2-6,2-6,4-4,1,2,3,4,1,1,1,3,10
3904617,32,4-12,2-8,3-3,0,3,3,2,1,0,6,4,13
3913243,35,4-13,3-10,2-2,1,7,8,0,0,0,3,2,13
4278235,30,4-8,0-1,5-8,0,2,2,3,1,1,3,3,13
3959346,12,2-2,0-0,0-1,1,1,2,0,0,0,0,1,4
4396569,14,1-3,0-2,0-0,0,0,0,1,0,0,1,3,2
4396570,30,1-8,1-7,2-2,2,5,7,1,2,0,1,2,5
4396565,7,1-1,0-0,1-2,0,0,0,1,0,0,0,0,3
