NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947203,20,4-6,0-0,0-0,2,8,10,1,0,0,1,4,8
4278448,10,0-1,0-1,0-0,1,3,4,1,0,0,3,3,0
4278449,38,5-12,1-4,1-2,0,6,6,4,4,0,0,3,12
3947202,25,0-3,0-2,0-0,1,2,3,0,0,0,1,3,0
4067192,23,1-4,0-2,4-4,0,0,0,0,0,0,2,0,6
4396754,20,4-7,0-0,3-6,2,7,9,2,0,2,0,3,11
4278451,24,8-14,4-7,1-4,2,0,2,2,0,0,1,0,21
4278452,23,4-11,0-3,4-5,1,1,2,2,1,1,1,2,12
4396753,5,0-1,0-1,1-2,1,3,4,0,0,0,0,0,1
4067195,12,1-2,1-2,0-0,1,4,5,0,0,0,0,1,3
3130572,27,3-5,0-0,2-5,3,5,8,1,0,1,2,2,8
4278208,26,3-9,0-2,0-0,3,1,4,1,0,0,1,5,6
3149019,37,3-7,2-3,4-4,1,5,6,0,0,0,4,2,12
4395880,34,4-15,0-3,5-6,2,1,3,3,1,0,3,1,13
4066691,11,1-3,1-2,1-2,0,8,8,0,0,2,0,1,4
4395882,15,2-3,2-2,0-0,0,0,0,0,0,0,1,1,6
4395883,2,0-0,0-0,0-0,0,2,2,0,0,0,0,1,0
4395879,36,0-10,0-6,4-4,1,4,5,1,0,4,1,5,4
3904609,4,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
3904610,6,1-4,0-0,0-1,0,1,1,1,1,0,0,0,2
4395881,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
