NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911626,26,4-9,1-3,1-2,0,6,6,0,0,1,0,1,10
4278375,15,0-0,0-0,2-2,1,0,1,0,0,1,2,2,2
4278373,32,2-10,1-6,4-5,0,5,5,3,2,0,1,3,9
3137729,28,2-9,0-4,3-4,0,0,0,4,0,0,3,1,7
4278376,31,2-3,0-1,2-2,0,3,3,3,1,1,2,1,6
4278374,14,0-0,0-0,1-2,0,3,3,0,0,0,1,2,1
3913551,14,2-3,0-0,0-0,1,1,2,1,0,0,0,5,4
4278377,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396657,6,0-0,0-0,0-0,0,0,0,0,1,0,1,1,0
4396658,23,5-10,3-5,0-0,0,0,0,1,5,0,1,2,13
4396659,9,1-3,1-1,0-0,0,0,0,1,0,0,0,0,3
4396660,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3908862,11,3-4,0-0,4-6,0,3,3,0,0,1,0,3,10
3912284,31,3-6,0-0,2-2,4,4,8,0,0,0,1,0,8
4397594,32,5-14,2-6,3-3,4,7,11,2,0,0,2,2,15
3147464,29,4-5,2-3,0-1,0,2,2,0,0,0,1,1,10
4397588,30,4-11,1-3,2-2,2,1,3,4,2,0,4,1,11
3912285,17,2-5,0-1,0-0,1,1,2,0,0,1,1,3,4
4397593,21,4-5,0-0,1-3,4,5,9,0,0,1,3,1,9
4397592,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4397589,18,1-5,0-2,2-2,1,2,3,2,0,1,2,2,4
4397590,10,1-4,0-0,0-0,0,1,1,2,0,0,1,1,2
