NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065637,30,10-16,0-1,1-3,4,7,11,2,0,0,0,3,21
4277832,27,2-5,0-1,0-0,2,3,5,7,1,1,0,3,4
3135095,38,6-14,5-8,1-2,1,2,3,4,0,0,4,1,18
4065635,40,6-15,1-6,1-3,0,3,3,3,1,0,0,3,14
4395618,24,2-8,1-5,0-0,0,1,1,1,2,0,0,1,5
4395617,13,0-2,0-1,0-0,0,2,2,0,0,0,1,1,0
4277831,5,0-1,0-0,0-0,1,0,1,0,0,1,1,1,0
3943609,6,1-1,0-0,0-0,1,1,2,0,1,0,0,0,2
3936313,17,0-3,0-1,1-2,0,0,0,0,1,0,0,0,1
4395688,33,9-13,2-3,2-2,5,5,10,2,0,0,4,0,22
4278046,30,2-3,0-0,0-0,2,9,11,0,0,1,0,3,4
4278045,34,3-9,0-4,1-1,1,5,6,0,0,0,1,0,7
4395687,15,3-5,0-1,1-1,0,1,1,0,1,0,1,4,7
4065750,40,3-16,0-9,2-2,1,3,4,7,0,0,8,1,8
4395686,25,3-6,1-3,0-0,0,4,4,3,1,1,1,0,7
3136934,10,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4395689,13,2-4,2-3,0-0,0,1,1,0,0,1,1,1,6
