NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4280225,27,3-4,0-0,3-4,1,5,6,0,0,1,0,0,9
4397935,29,5-15,0-4,6-6,2,3,5,1,2,1,1,4,16
4397932,21,1-4,0-1,2-2,1,2,3,0,1,1,0,3,4
4280221,34,4-16,0-4,3-4,1,6,7,3,4,0,3,4,11
3143560,22,2-6,1-2,1-2,0,2,2,0,1,0,4,2,6
4397931,6,0-0,0-0,0-0,0,0,0,2,1,0,0,2,0
4397933,6,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0
3921448,25,3-4,1-1,0-0,1,1,2,1,0,0,0,1,7
4067468,9,2-6,0-4,0-0,0,1,1,0,0,1,0,2,4
4397928,16,2-8,1-5,2-4,2,4,6,0,1,0,3,2,7
4397929,5,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
4065741,33,6-13,0-0,1-3,6,5,11,5,3,1,3,2,13
4396614,32,11-14,0-0,6-9,4,13,17,3,0,0,2,2,28
4073485,8,0-0,0-0,2-2,0,0,0,0,0,0,1,1,2
4066449,36,5-16,4-9,4-4,2,2,4,4,0,0,1,1,18
4396616,17,1-5,0-3,0-0,0,2,2,3,2,1,2,2,2
4396620,3,0-0,0-0,0-0,0,0,0,0,0,0,2,1,0
4396618,5,0-2,0-2,0-0,0,1,1,0,0,0,1,1,0
3148927,26,2-10,0-4,0-0,1,2,3,4,1,0,6,2,4
3947066,12,0-1,0-0,0-0,0,1,1,0,0,1,0,1,0
4278248,24,2-4,1-2,4-4,1,8,9,2,2,3,0,4,9
4396615,4,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
