NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067390,30,4-10,0-2,0-0,2,4,6,1,0,0,3,2,8
4067360,22,4-6,0-0,2-2,2,3,5,0,0,1,2,5,10
4066491,18,2-5,0-2,1-1,1,1,2,0,0,0,0,0,5
4278490,33,1-11,1-7,2-4,3,6,9,2,0,1,0,2,5
4396807,20,0-5,0-2,0-0,0,1,1,2,1,0,4,2,0
4396806,11,2-4,0-1,0-0,2,0,2,0,0,0,1,3,4
4396804,3,1-1,0-0,0-0,1,0,1,0,0,0,1,0,2
4067358,22,5-8,3-4,1-1,1,1,2,3,0,0,1,2,14
4396800,9,0-0,0-0,0-0,0,1,1,1,1,0,0,0,0
4396803,9,0-1,0-1,2-2,0,0,0,1,0,0,0,1,2
4066233,23,2-9,2-8,0-0,0,0,0,1,1,1,3,3,6
4065705,30,5-8,0-0,6-6,1,9,10,3,0,2,1,2,16
3908335,31,2-6,1-5,2-2,2,4,6,3,1,0,1,2,7
4065703,35,2-8,1-4,6-10,1,1,2,4,3,0,0,2,11
4278010,18,1-6,1-3,0-0,2,3,5,2,1,2,1,2,3
4395664,34,5-10,3-6,1-2,2,2,4,1,1,1,1,2,14
4395665,16,2-8,0-4,0-0,3,0,3,0,0,0,1,0,4
4066440,10,2-3,0-0,0-0,0,2,2,0,0,3,1,1,4
4395667,19,3-7,1-2,1-1,2,0,2,2,0,2,1,0,8
4395668,7,0-3,0-0,0-0,3,0,3,0,0,0,1,1,0
