NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3155906,25,4-7,4-7,3-3,1,0,1,0,0,0,1,4,15
3912835,8,1-1,0-0,0-0,1,0,1,0,0,0,0,5,2
3136084,19,2-6,1-3,0-0,0,2,2,2,0,0,3,1,5
3913201,32,4-12,0-3,2-2,0,1,1,2,2,0,1,0,10
4279819,30,2-6,0-0,1-4,3,4,7,8,1,0,1,3,5
4398219,7,1-1,0-0,0-0,1,0,1,0,1,0,0,0,2
4398221,14,2-3,0-0,2-2,0,0,0,0,0,0,0,3,6
4067778,22,3-5,0-0,3-4,0,0,0,0,0,1,1,2,9
4279818,9,1-1,0-0,1-2,0,1,1,0,0,2,0,2,3
4398218,18,6-13,5-10,1-2,0,1,1,1,0,0,1,2,18
3158900,6,1-2,1-1,0-0,0,0,0,0,0,0,0,0,3
4279817,10,0-2,0-2,0-0,0,2,2,2,1,0,1,2,0
4395688,29,6-12,0-1,7-10,4,9,13,3,0,0,1,2,19
4278046,30,3-6,0-0,6-9,7,2,9,0,2,2,5,3,12
4278045,29,4-9,2-4,1-2,1,0,1,1,1,1,2,3,11
4395687,27,4-8,2-4,1-1,0,3,3,0,0,0,2,1,11
4065750,36,4-7,3-5,7-7,0,4,4,6,1,0,1,2,18
4278047,5,0-1,0-0,0-0,2,2,4,0,0,0,0,1,0
4395686,21,5-8,1-2,2-2,2,3,5,0,0,1,2,1,13
4395689,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395690,8,0-2,0-1,0-0,0,1,1,1,0,0,1,1,0
3155501,14,2-3,0-0,2-2,0,3,3,1,0,0,0,1,6
