NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278263,24,1-5,0-0,1-2,5,2,7,0,0,3,4,4,3
4278260,6,0-2,0-0,0-0,0,0,0,0,0,1,1,4,0
3907780,26,2-4,0-0,1-1,1,2,3,1,0,0,1,2,5
4066450,32,5-10,4-8,0-0,1,5,6,1,2,0,2,3,14
4278257,38,10-22,3-9,8-9,0,2,2,6,0,0,0,1,31
4278259,10,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1
4066799,15,1-1,0-0,0-1,0,0,0,0,1,1,1,4,2
3907779,7,0-1,0-0,0-0,1,0,1,0,0,0,0,3,0
4066796,24,6-12,1-2,0-1,1,4,5,5,2,0,3,2,13
4396629,18,5-8,4-4,2-2,6,5,11,0,0,0,0,3,16
3934620,33,1-5,0-2,5-6,3,5,8,0,0,0,1,3,7
4066485,23,6-8,0-0,4-4,4,2,6,1,1,2,3,4,16
3153183,34,2-11,1-6,2-2,0,0,0,5,0,0,2,1,7
3934619,28,0-5,0-3,2-4,0,3,3,2,0,0,0,1,2
4066486,29,4-11,3-7,9-12,0,3,3,1,0,1,3,3,20
4278219,8,1-3,0-0,3-3,0,1,1,0,0,1,0,1,5
4278220,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396608,6,1-1,1-1,0-2,0,1,1,0,0,0,0,0,3
4396609,9,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278217,21,4-6,1-2,0-0,0,1,1,2,0,0,2,4,9
4278218,8,0-0,0-0,0-0,0,1,1,0,0,0,0,2,0
