NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4287214,16,0-1,0-0,0-0,0,3,3,0,0,0,2,4,0
4406409,28,1-5,0-0,0-0,3,3,6,0,0,2,4,4,2
4282893,30,6-13,4-9,1-2,0,2,2,2,1,1,5,1,17
4282896,33,4-15,3-12,2-4,1,1,2,3,0,1,1,0,13
4406406,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4282892,30,11-18,0-2,2-4,6,8,14,0,1,1,2,1,24
4406408,10,1-2,0-0,0-0,1,0,1,0,1,0,0,0,2
4282897,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4406407,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4406405,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4282888,27,5-15,2-7,3-3,1,5,6,1,3,0,5,5,15
4282889,19,2-2,0-0,0-0,1,2,3,2,0,0,0,2,4
4282890,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3158440,18,2-5,0-0,0-0,1,3,4,0,0,0,0,1,4
4278435,24,16-22,5-6,3-3,1,7,8,5,1,1,0,0,40
4278438,17,4-9,0-0,0-0,1,2,3,3,0,1,1,0,8
4396694,18,3-4,3-4,0-0,0,2,2,3,0,0,2,0,9
4396697,13,0-3,0-2,0-0,0,1,1,3,4,0,1,2,0
4396696,14,3-6,0-0,3-4,3,3,6,2,0,1,0,0,9
4396699,4,2-3,2-3,0-0,0,0,0,0,0,0,0,1,6
4396693,20,4-8,3-5,1-1,0,2,2,0,1,1,2,2,12
4396695,19,3-7,1-2,2-5,0,1,1,9,1,0,1,2,9
4278439,12,2-3,1-1,2-2,0,1,1,0,1,0,0,0,7
4278436,13,2-2,1-1,0-0,1,1,2,0,0,0,1,2,5
3921514,12,3-3,0-0,3-3,0,3,3,1,1,0,0,1,9
4067146,16,1-2,1-2,2-2,0,2,2,5,1,0,1,0,5
