NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947084,24,4-9,0-0,4-7,9,3,12,0,0,0,2,2,12
4398052,37,4-14,2-7,1-2,4,4,8,1,0,0,1,2,11
4067667,36,3-10,0-2,1-1,1,7,8,3,2,1,0,2,7
3906576,15,0-6,0-3,0-0,0,0,0,2,1,0,1,0,0
3947081,20,3-8,2-6,2-3,0,1,1,1,1,0,2,1,10
4278291,6,0-0,0-0,0-0,1,0,1,0,0,2,2,1,0
4067265,22,4-7,0-0,0-2,1,0,1,4,2,0,1,0,8
3138269,18,1-7,0-2,0-0,0,0,0,0,1,0,0,5,2
3907656,22,1-5,0-1,4-10,4,1,5,0,1,0,1,3,6
4278259,26,4-9,1-6,0-0,1,7,8,1,0,0,0,1,9
4278260,13,3-5,0-0,1-1,1,1,2,0,0,1,0,5,7
3907780,37,7-9,2-4,4-4,0,3,3,4,1,0,3,1,20
4066450,25,5-12,3-10,4-6,2,7,9,0,0,1,4,0,17
4278257,28,2-11,1-6,1-2,2,2,4,7,0,0,2,2,6
4278263,16,1-3,0-0,0-0,0,4,4,2,1,2,2,5,2
4066799,25,2-2,0-0,0-0,2,3,5,1,0,3,1,4,4
4396629,25,4-7,2-4,4-4,2,3,5,0,1,0,2,2,14
3141193,5,0-2,0-2,0-0,0,0,0,1,0,0,0,1,0
